id,geometry,timestamp,dB,frequency,Spotter
1508124827,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2022/12/31 11:02:00",,,
1507881833,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2022/12/30 16:11:00",,,
1507840150,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2022/12/30 14:32:00",,,
1507840048,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2022/12/30 14:31:00",,,
1507838437,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2022/12/30 14:28:00",,,
1507834487,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2022/12/30 14:19:00",,,
1507834161,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2022/12/30 14:18:00",,,
1513727969,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-114.4583,51.8125]]}","2022/12/30 10:51:00",,,
1516323033,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-122.2083,37.3958]]}","2023/01/17 03:26:00",8,14058.4,W6YX
1516232975,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,53.7292]]}","2023/01/16 18:45:00",18,14058.4,VE6JY
1516232194,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-94.9583,39.1458]]}","2023/01/16 18:39:00",7,14058.3,K3PA-1
1516221895,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-122.2083,37.3958]]}","2023/01/16 17:25:00",2,14057.7,W6YX
1516221892,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,53.7292]]}","2023/01/16 17:24:00",5,14057.7,VE6JY
1516177921,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-122.7083,47.1875]]}","2023/01/16 13:48:00",2,14058.3,WA7AI
1516149239,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/16 12:12:00",7,14058.3,N6WIN-7
1516149092,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/16 12:11:00",4,14057.7,N6WIN-7
1516149081,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-122.7083,47.1875]]}","2023/01/16 12:11:00",3,14057.7,WA7AI
1516041063,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.0417,41.0625]]}","2023/01/16 08:28:00",3,14058.3,NC7J
1516039857,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-122.5417,49.1875]]}","2023/01/16 08:26:00",5,14057.7,VE7CC
1515844838,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,53.7292]]}","2023/01/15 17:51:00",3,14058.3,VE6JY
1515844099,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/15 17:43:00",7,14058.3,N6WIN-7
1515843534,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/15 17:37:00",3,14057.6,N6WIN-7
1515843455,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/15 17:36:00",4,14057.7,K2PO/7
1515841321,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/15 17:18:00",9,14058.3,K2PO/7
1515841318,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-122.7083,47.1875]]}","2023/01/15 17:18:00",2,14058.3,WA7AI
1515722907,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/15 09:55:00",4,14058.3,K2PO/7
1514930439,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-122.7083,47.1875]]}","2023/01/14 16:29:00",4,14058.3,WA7AI
1514388123,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/14 09:24:00",7,14058.3,N6WIN-7
1514385709,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-122.7083,47.1875]]}","2023/01/14 09:19:00",9,14057.6,WA7AI
1514384821,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-122.7083,47.1875]]}","2023/01/14 09:18:00",8,14058.3,WA7AI
1514382274,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/14 09:13:00",5,14057.6,N6WIN-7
1514377665,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/14 09:04:00",2,14057.7,K2PO/7
1514377632,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/14 09:04:00",5,14057.6,N6WIN-7
1514358416,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/14 08:41:00",10,14058.3,N6WIN-7
1514350114,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/14 08:33:00",8,14057.6,N6WIN-7
1514334363,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/14 08:17:00",7,14058.3,N6WIN-7
1513826638,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/13 17:26:00",9,14057.6,N6WIN-7
1513825973,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/13 17:21:00",7,14058.3,N6WIN-7
1513825390,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/13 17:18:00",8,14057.6,N6WIN-7
1513821574,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-122.7083,47.1875]]}","2023/01/13 16:53:00",5,14058.3,WA7AI
1513815246,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/13 16:11:00",8,14057.6,N6WIN-7
1513734706,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-122.7083,47.1875]]}","2023/01/13 11:18:00",6,14058.3,WA7AI
1513734159,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/13 11:16:00",16,14058.3,K2PO/7
1513732476,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/13 11:09:00",19,14058.3,K2PO/7
1513731936,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-122.7083,47.1875]]}","2023/01/13 11:06:00",7,14058.3,WA7AI
1513726774,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/13 10:46:00",13,14057.7,K2PO/7
1513726771,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/13 10:46:00",6,14057.6,N6WIN-7
1513726596,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,53.7292]]}","2023/01/13 10:45:00",10,14057.7,VE6JY
1513724061,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/13 10:34:00",15,14058.3,K2PO/7
1513721077,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/13 10:23:00",14,14057.7,K2PO/7
1513721007,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/13 10:23:00",13,14057.7,K2PO/7
1513713128,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,53.7292]]}","2023/01/13 09:52:00",8,14058.4,VE6JY
1513713119,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/13 09:52:00",6,14058.3,N6WIN-7
1513710999,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,53.7292]]}","2023/01/13 09:44:00",13,14057.7,VE6JY
1513709033,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,53.7292]]}","2023/01/13 09:35:00",13,14057.7,VE6JY
1513708875,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.0417,41.0625]]}","2023/01/13 09:35:00",6,14057.7,NC7J
1513704935,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/13 09:26:00",13,14057.7,K2PO/7
1513704547,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/13 09:25:00",10,14058.3,N6WIN-7
1513704092,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/13 09:23:00",16,14058.4,K2PO/7
1513701074,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/13 09:17:00",15,14057.7,K2PO/7
1513399280,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/12 10:57:00",5,14058.3,K2PO/7
1513398838,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/12 10:55:00",3,14057.7,K2PO/7
1513395626,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/12 10:42:00",5,14058.3,K2PO/7
1513394011,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/12 10:33:00",10,14057.7,K2PO/7
1513379731,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/12 09:41:00",6,14057.7,K2PO/7
1513125431,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,53.7292]]}","2023/01/11 17:15:00",10,14058.3,VE6JY
1513123784,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-80.9583,35.5625]]}","2023/01/11 17:04:00",5,14057.7,W3OA
1513123678,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,53.7292]]}","2023/01/11 17:03:00",11,14058.3,VE6JY
1513120561,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-80.2917,35.8542]]}","2023/01/11 16:38:00",6,14057.7,AA4VV
1513119780,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-122.5417,49.1875]]}","2023/01/11 16:31:00",6,14057.7,VE7CC
1513112810,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/11 15:38:00",7,14058.3,K2PO/7
1513039602,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/11 11:41:00",10,14057.7,K2PO/7
1512720484,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/10 15:37:00",3,14058.3,K2PO/7
1512720481,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,53.7292]]}","2023/01/10 15:37:00",4,14058.3,VE6JY
1512720238,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,53.7292]]}","2023/01/10 15:35:00",3,14057.7,VE6JY
1512631390,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/10 10:03:00",9,14058.3,K2PO/7
1512630169,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/10 09:59:00",4,14058.3,N6WIN-7
1512629708,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/10 09:58:00",6,14057.7,N6WIN-7
1512629655,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-123.0417,45.3542]]}","2023/01/10 09:58:00",12,14057.7,K2PO/7
1512629637,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/10 09:57:00",6,14057.7,N6WIN-7
1512607284,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.0417,41.0625]]}","2023/01/10 08:41:00",6,14057.7,NC7J
1512594162,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,53.7292]]}","2023/01/10 08:00:00",10,14057.7,VE6JY
1512594153,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/10 08:00:00",13,14057.6,N6WIN-7
1512411080,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.0417,41.0625]]}","2023/01/09 15:32:00",6,14058.3,NC7J
1512410683,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,53.7292]]}","2023/01/09 15:29:00",7,14058.3,VE6JY
1512408356,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.7917,34.0625]]}","2023/01/09 15:12:00",6,14058.3,N6WIN-7
1512407597,"{""type"":""LineString"",""coordinates"":[[-122.42299,37.72286],[-112.0417,41.0625]]}","2023/01/09 15:07:00",6,14058.3,NC7J
